year,sample,serial,cbserial,hhwt,cluster,strata,gq,pernum,perwt,sex,age,marst,hispan,hispand,hcovpriv,hinscare,educ,educd,empstat,empstatd,inctot,incwage,incearn
2019,201901,671404,2019000780351,153,2019006714041,100126,1,1,153,2,55,4,0,0,1,1,7,71,1,10,15000,10000,15000
2019,201901,671437,2019000781402,129,2019006714371,30026,1,1,129,2,38,1,0,0,2,1,6,63,1,10,22000,22000,22000
2019,201901,671498,2019000783504,50,2019006714981,240026,1,2,61,1,40,1,0,0,1,1,6,63,1,10,40000,40000,40000
2019,201901,671674,2019000789691,89,2019006716741,290426,1,1,88,2,39,4,0,0,2,1,10,101,1,10,39000,39000,39000
2019,201901,671700,2019000790493,199,2019006717001,170126,1,2,197,2,43,1,0,0,2,1,10,101,1,10,118000,118000,118000
2019,201901,671844,2019000795825,45,2019006718441,130026,1,2,25,1,45,6,0,0,2,1,6,64,1,10,23100,23100,23100
2019,201901,671877,2019000797179,29,2019006718771,60026,1,1,28,1,59,1,0,0,2,1,6,63,1,10,38000,36000,38000
2019,201901,672459,2019000818021,227,2019006724591,40026,1,2,119,2,29,6,0,0,1,1,8,81,1,10,25000,25000,25000
2019,201901,672465,2019000818295,142,2019006724651,100226,1,3,164,1,27,6,4,412,1,1,1,16,1,10,50000,50000,50000
2019,201901,672521,2019000820288,38,2019006725211,190026,1,2,58,2,50,4,0,0,2,1,8,81,1,10,75000,75000,75000
2019,201901,672699,2019000826709,23,2019006726991,250026,1,1,23,1,46,1,0,0,2,1,7,71,1,10,110000,110000,110000
2019,201901,672748,2019000828707,125,2019006727481,100326,1,2,153,2,42,1,0,0,2,1,11,115,1,10,438000,423000,423000
2019,201901,672966,2019000835844,138,2019006729661,300626,1,5,151,1,26,6,0,0,2,1,6,63,1,10,11500,11500,11500
2019,201901,673011,2019000837399,60,2019006730111,100326,1,2,75,2,39,1,0,0,2,1,6,63,1,10,7410,6500,6500
2019,201901,673342,2019000849721,140,2019006733421,200026,1,1,140,1,37,6,0,0,2,1,6,65,1,10,36000,36000,36000
2019,201901,673602,2019000858860,92,2019006736021,280026,1,2,82,1,40,1,0,0,2,1,6,65,1,10,117000,117000,117000
2019,201901,673943,2019000870537,76,2019006739431,290426,1,1,76,2,62,6,0,0,2,1,10,101,3,30,74500,67000,67000
2019,201901,673947,2019000870642,47,2019006739471,250026,1,1,47,1,56,4,0,0,1,1,10,101,1,10,40000,40000,40000
2019,201901,674371,2019000884247,124,2019006743711,230026,1,2,94,2,51,1,0,0,1,1,6,64,1,10,9700,9700,9700
2019,201901,674431,2019000885742,33,2019006744311,160026,1,1,34,2,62,1,0,0,2,1,11,114,1,10,103000,103000,103000
2019,201901,674497,2019000887781,86,2019006744971,321326,1,3,96,2,43,6,0,0,2,1,6,63,1,10,26900,26900,26900
2019,201901,674567,2019000891089,51,2019006745671,210226,1,1,51,1,62,1,0,0,2,1,8,81,1,10,12500,12500,12500
2019,201901,674621,2019000893456,50,2019006746211,180226,1,2,109,1,30,6,0,0,2,1,11,114,1,10,105000,90000,90000
2019,201901,674627,2019000893674,14,2019006746271,10026,1,2,10,2,68,1,0,0,1,2,6,65,3,30,6800,1600,1600
2019,201901,674791,2019000899354,53,2019006747911,20026,1,2,31,2,30,1,0,0,2,1,8,81,1,10,53000,53000,53000
2019,201901,674828,2019000900774,46,2019006748281,140026,1,3,55,2,26,6,0,0,1,1,4,40,1,10,19300,19300,19300
2019,201901,675178,2019000912790,85,2019006751781,120026,1,1,86,2,53,1,0,0,2,1,6,63,1,10,20000,20000,20000
2019,201901,675856,2019000936075,17,2019006758561,210126,1,1,18,1,28,1,0,0,2,1,10,101,2,20,33200,27400,27400
2019,201901,675863,2019000936276,73,2019006758631,80226,1,1,73,1,47,1,0,0,2,1,11,114,1,10,180000,180000,180000
2019,201901,675922,2019000938074,35,2019006759221,130026,1,1,34,2,57,1,0,0,2,1,6,65,1,10,28000,28000,28000
2019,201901,676030,2019000941495,33,2019006760301,40026,1,2,35,1,58,1,0,0,2,1,6,63,1,10,41500,41500,41500
2019,201901,676076,2019000942845,90,2019006760761,290526,1,1,90,2,37,4,0,0,2,1,10,101,1,10,98000,98000,98000
2019,201901,676118,2019000944397,153,2019006761181,290626,1,1,153,1,58,1,0,0,2,1,6,61,1,10,50000,32000,32000
2019,201901,676602,2019000960464,88,2019006766021,310026,1,1,87,1,46,1,0,0,2,1,6,65,2,20,85000,41000,41000
2019,201901,676627,2019000961387,22,2019006766271,220026,1,3,21,2,20,6,0,0,2,1,6,63,1,10,10000,10000,10000
2019,201901,676744,2019000965421,21,2019006767441,300126,1,1,21,2,33,4,0,0,2,1,7,71,1,10,58100,57000,57000
2019,201901,676892,2019000970589,179,2019006768921,330026,1,1,179,2,48,4,0,0,1,1,8,81,1,10,80000,80000,80000
2019,201901,677068,2019000975900,274,2019006770681,170126,1,2,368,1,65,1,0,0,2,1,6,63,1,10,5000,5000,5000
2019,201901,677262,2019000982115,174,2019006772621,100126,1,1,174,1,66,1,0,0,2,2,7,71,1,10,72500,42500,42500
2019,201901,677293,2019000983499,55,2019006772931,320726,1,2,76,1,21,6,0,0,2,1,6,63,1,10,10000,10000,10000
2019,201901,677635,2019000994925,21,2019006776351,40026,1,1,21,2,57,1,0,0,2,1,8,81,1,10,33200,19200,19200
2019,201901,678181,2019001014745,31,2019006781811,190026,1,2,24,1,35,1,0,0,2,1,6,65,1,10,62300,60000,60000
2019,201901,678211,2019001015590,53,2019006782111,190026,1,2,38,2,35,1,0,0,2,1,6,65,1,10,12000,12000,12000
2019,201901,678243,2019001017545,73,2019006782431,100226,1,1,73,1,63,1,0,0,2,1,11,115,1,10,170000,170000,170000
2019,201901,678451,2019001024765,112,2019006784511,170326,1,1,112,2,43,6,0,0,1,1,3,30,1,10,20000,20000,20000
2019,201901,678582,2019001028870,69,2019006785821,170126,1,1,70,2,50,5,0,0,2,1,7,71,1,10,1530,1500,1500
2019,201901,678703,2019001033474,198,2019006787031,300126,1,2,171,1,44,1,0,0,2,1,6,64,1,10,62000,62000,62000
2019,201901,678854,2019001038809,87,2019006788541,170426,1,1,88,2,26,1,0,0,2,1,7,71,1,10,30000,30000,30000
2019,201901,679629,2019001066162,51,2019006796291,110026,1,1,51,2,36,1,0,0,2,1,4,40,1,10,6010,6000,6000
2019,201901,679666,2019001067194,36,2019006796661,160026,1,2,35,1,40,1,0,0,2,1,7,71,1,10,75000,75000,75000
2019,201901,679787,2019001071291,70,2019006797871,100326,1,2,74,2,46,1,0,0,2,1,10,101,1,10,45900,45900,45900
2019,201901,680076,2019001081536,216,2019006800761,321026,1,1,216,2,30,6,0,0,2,1,10,101,1,10,50000,50000,50000
2019,201901,680259,2019001087688,89,2019006802591,160026,1,1,90,2,47,1,0,0,2,1,8,81,1,10,100900,98000,98000
2019,201901,680618,2019001099813,72,2019006806181,320726,1,2,82,1,30,1,0,0,2,1,10,101,1,10,85000,85000,85000
2019,201901,680671,2019001101603,37,2019006806711,40026,1,2,44,1,44,1,0,0,2,1,6,63,1,10,40000,40000,40000
2019,201901,680754,2019001104636,260,2019006807541,180126,1,2,604,1,33,6,0,0,2,1,6,63,1,10,8700,8700,8700
2019,201901,680836,2019001107490,131,2019006808361,180226,1,1,132,2,75,4,0,0,2,2,6,65,1,10,39900,9600,9600
2019,201901,681231,2019001121164,82,2019006812311,90026,1,2,81,2,49,1,0,0,2,1,6,63,1,10,40000,40000,40000
2019,201901,681275,2019001122802,27,2019006812751,50026,1,2,27,2,37,1,0,0,2,1,10,101,1,10,4800,4800,4800
2019,201901,681378,2019001126423,99,2019006813781,320226,1,1,99,1,62,1,0,0,2,1,11,114,1,10,59410,50000,55000
2019,201901,681413,2019001127584,131,2019006814131,270226,1,1,132,1,35,6,0,0,2,1,11,114,1,12,25000,25000,25000
2019,201901,681551,2019001132446,19,2019006815511,130026,1,8,21,1,30,1,0,0,1,1,6,63,2,20,24170,24000,24000
2019,201901,681849,2019001141904,54,2019006818491,100226,1,1,55,1,34,4,0,0,2,1,4,40,1,10,27500,27500,27500
2019,201901,682010,2019001147582,140,2019006820101,270226,1,2,159,2,22,6,2,200,1,1,10,101,1,10,7500,7500,7500
2019,201901,682149,2019001151907,343,2019006821491,330026,1,2,424,2,59,1,0,0,2,1,6,63,1,10,70000,70000,70000
2019,201901,682347,2019001159002,360,2019006823471,320926,1,1,360,2,50,1,0,0,2,1,7,71,1,10,71020,71000,71000
2019,201901,682963,2019001180265,370,2019006829631,50026,1,1,370,2,47,4,0,0,2,1,6,63,1,10,86000,86000,86000
2019,201901,683181,2019001187134,75,2019006831811,100426,1,1,75,2,40,1,0,0,2,1,10,101,1,10,120000,120000,120000
2019,201901,683675,2019001205074,302,2019006836751,321226,1,2,322,2,63,4,0,0,2,1,11,114,1,10,80000,80000,80000
2019,201901,683733,2019001206957,31,2019006837331,220026,1,3,30,2,22,6,0,0,2,1,10,101,1,10,48000,48000,48000
2019,201901,684602,2019001236699,72,2019006846021,320626,1,1,72,1,24,6,0,0,2,1,8,81,1,10,26000,26000,26000
2019,201901,684648,2019001238287,84,2019006846481,130026,1,4,133,2,62,5,0,0,2,1,10,101,3,30,1000,500,500
2019,201901,684827,2019001244246,86,2019006848271,290426,1,1,85,1,33,1,0,0,2,1,10,101,1,10,48000,48000,48000
2019,201901,684977,2019001250049,102,2019006849771,270126,1,1,102,1,61,1,0,0,2,1,6,63,1,10,50000,50000,50000
2019,201901,685328,2019001261510,151,2019006853281,50026,1,1,150,1,26,6,0,0,2,1,10,101,1,10,60000,60000,60000
2019,201901,685571,2019001269938,109,2019006855711,180126,1,1,109,1,28,6,0,0,2,1,11,114,1,10,17900,17900,17900
2019,201901,685679,2019001273795,88,2019006856791,320926,1,1,89,2,65,4,0,0,2,2,11,115,3,30,5800,4800,4800
2019,201901,686012,2019001284987,47,2019006860121,60026,1,1,47,1,52,1,0,0,2,1,8,81,1,10,53000,53000,53000
2019,201901,686101,2019001288362,347,2019006861011,290626,1,1,347,1,42,6,0,0,2,1,10,101,1,10,81000,81000,81000
2019,201901,686116,2019001289055,127,2019006861161,300626,1,1,127,1,45,1,0,0,1,1,7,71,1,10,39300,30000,30000
2019,201901,686323,2019001296529,25,2019006863231,110026,1,1,25,1,64,1,0,0,2,1,6,63,1,10,45100,45000,45000
2019,201901,686426,2019001299758,35,2019006864261,240026,1,2,36,2,32,1,0,0,2,1,10,101,1,10,39000,39000,39000
2019,201901,686464,2019001301118,105,2019006864641,170426,1,8,115,1,32,1,4,460,1,1,8,81,1,10,50000,50000,50000
2019,201901,686480,2019001301639,63,2019006864801,270226,1,2,57,1,30,1,0,0,2,1,11,116,1,10,20000,20000,20000
2019,201901,686520,2019001302713,98,2019006865201,120026,1,1,98,2,35,1,0,0,2,1,10,101,1,10,47000,47000,47000
2019,201901,686817,2019001313992,42,2019006868171,200026,1,1,42,2,54,1,0,0,2,1,10,101,1,10,43000,43000,43000
2019,201901,686892,2019001316740,119,2019006868921,290526,1,1,119,1,49,6,0,0,2,1,10,101,1,10,87000,87000,87000
2019,201901,687182,2019001327131,38,2019006871821,160026,1,1,38,1,70,1,0,0,1,2,10,101,1,10,31000,18000,18000
2019,201901,687242,2019001329019,73,2019006872421,80126,1,1,73,1,63,1,0,0,2,1,10,101,1,10,80000,80000,80000
2019,201901,687331,2019001331792,74,2019006873311,20026,1,2,93,2,63,1,0,0,2,1,6,63,1,10,33000,33000,33000
2019,201901,687428,2019001335148,74,2019006874281,170426,1,2,81,2,60,4,0,0,2,1,6,63,1,10,26000,26000,26000
2019,201901,687465,2019001336246,59,2019006874651,250026,1,3,80,1,26,6,0,0,2,1,6,64,1,10,20000,20000,20000
2019,201901,687574,2019001339157,26,2019006875741,250026,1,1,27,2,41,1,0,0,2,1,11,114,1,12,75700,68000,68000
2019,201901,687653,2019001342293,143,2019006876531,290526,1,2,102,1,39,1,0,0,2,1,7,71,1,12,35000,35000,35000
2019,201901,687991,2019001353020,94,2019006879911,290226,1,1,94,1,55,6,0,0,2,1,7,71,1,10,12000,12000,12000
2019,201901,688050,2019001355186,41,2019006880501,140026,1,2,56,1,54,1,0,0,2,1,6,63,1,10,16000,16000,16000
2019,201901,688140,2019001358311,158,2019006881401,170126,1,1,158,1,53,1,0,0,2,1,11,115,1,10,423000,423000,423000
2019,201901,688331,2019001366246,78,2019006883311,320326,1,3,96,1,46,2,0,0,1,1,5,50,1,10,2500,2500,2500
2019,201901,688493,2019001371737,45,2019006884931,220026,1,2,47,2,54,1,0,0,2,1,6,63,1,10,30000,30000,30000
2019,201901,688635,2019001376162,59,2019006886351,300326,1,2,54,2,62,1,0,0,2,1,6,63,1,10,47000,45000,45000
2019,201901,689226,2019001395777,145,2019006892261,321026,1,2,203,2,26,6,0,0,2,1,6,63,1,10,25000,25000,25000
2019,201901,689334,2019001399260,705,2019006893341,90026,1,1,706,2,42,6,0,0,2,1,10,101,1,10,71000,71000,71000
2019,201901,689845,2019010007745,24,2019006898451,100027,4,1,24,2,26,6,0,0,2,2,6,63,1,10,12800,6300,6300
2019,201901,690818,2019010063076,64,2019006908181,140627,4,1,64,1,20,6,0,0,2,1,7,71,3,30,5500,5500,5500
2019,201901,690846,2019010064590,37,2019006908461,220027,4,1,37,2,22,6,0,0,2,2,7,71,1,10,9000,5000,5000
2019,201901,690999,2019010072780,22,2019006909991,140727,4,1,22,1,37,3,0,0,1,1,6,65,2,20,290,290,290
2019,201901,691697,2019010114502,43,2019006916971,130127,4,1,43,1,21,6,0,0,2,1,7,71,1,10,9000,9000,9000
2019,201901,692053,2019010137015,9,2019006920531,180027,4,1,9,1,69,6,0,0,2,2,6,63,1,10,15300,1500,1500
2019,201901,692131,2019010142298,17,2019006921311,140627,4,1,17,1,66,6,0,0,2,2,11,114,1,10,67000,34000,34000
2019,201901,692417,2019000008372,211,2019006924171,140127,1,1,211,1,65,6,0,0,1,2,6,65,1,10,34100,3100,3100
2019,201901,693281,2019000061814,17,2019006932811,70027,1,2,19,1,52,1,0,0,2,1,6,63,1,10,62000,70000,62000
2019,201901,693351,2019000065497,15,2019006933511,30027,1,1,15,2,59,1,0,0,2,1,6,65,1,10,8000,8000,8000
2019,201901,693393,2019000067720,182,2019006933931,100027,1,3,282,1,25,6,0,0,2,1,6,63,1,10,52000,52000,52000
2019,201901,694163,2019000114976,14,2019006941631,260027,1,1,14,2,45,4,0,0,1,1,8,81,1,10,55000,55000,55000
2019,201901,694595,2019000139773,172,2019006945951,140427,1,2,96,1,24,6,0,0,2,1,10,101,1,10,39500,38000,38000
2019,201901,695000,2019000166390,136,2019006950001,80027,1,1,136,1,37,1,0,0,2,1,8,81,1,10,70000,50000,70000
2019,201901,695201,2019000179519,87,2019006952011,210027,1,1,87,2,58,1,0,0,2,1,10,101,1,10,56000,56000,56000
2019,201901,695279,2019000185226,71,2019006952791,100027,1,2,90,1,50,1,0,0,2,1,10,101,1,10,250000,250000,250000
2019,201901,695540,2019000201358,52,2019006955401,190027,1,2,47,2,57,1,0,0,2,1,10,101,1,10,60000,60000,60000
2019,201901,695883,2019000223541,34,2019006958831,200027,1,1,34,2,44,4,0,0,1,1,7,71,3,30,23000,9000,9000
2019,201901,695995,2019000230494,83,2019006959951,10027,1,1,82,1,57,4,0,0,2,1,6,63,1,10,36300,36300,36300
2019,201901,696332,2019000250877,62,2019006963321,130427,1,2,83,2,39,6,0,0,2,1,6,63,1,10,36000,36000,36000
2019,201901,696435,2019000257793,126,2019006964351,10027,1,2,139,1,68,1,0,0,2,1,6,63,1,10,55000,55000,55000
2019,201901,696610,2019000268913,32,2019006966101,80027,1,1,31,2,36,1,0,0,2,1,10,101,3,30,14000,14000,14000
2019,201901,696968,2019000291227,19,2019006969681,260027,1,2,13,2,43,1,0,0,2,1,8,81,1,10,32000,32000,32000
2019,201901,697022,2019000294111,84,2019006970221,240027,1,1,84,1,61,1,0,0,2,1,6,63,1,10,16500,20000,12000
2019,201901,697068,2019000296910,198,2019006970681,70027,1,1,198,2,28,6,0,0,2,1,7,71,1,10,25000,25000,25000
2019,201901,697192,2019000304750,31,2019006971921,20027,1,1,31,1,56,4,0,0,2,1,7,71,1,10,55000,50000,55000
2019,201901,697257,2019000308571,21,2019006972571,190027,1,1,21,1,24,1,0,0,2,1,10,101,1,10,6600,6500,6500
2019,201901,697418,2019000318737,24,2019006974181,220027,1,2,21,2,62,1,0,0,2,1,10,101,1,10,129000,129000,129000
2019,201901,697457,2019000321238,225,2019006974571,140227,1,2,178,1,52,1,0,0,2,1,6,61,1,10,8000,8000,8000
2019,201901,697764,2019000341300,27,2019006977641,240027,1,2,21,2,58,1,0,0,2,1,8,81,1,10,250000,250000,250000
2019,201901,697887,2019000347940,226,2019006978871,120227,1,2,173,1,46,1,0,0,2,1,10,101,1,10,354000,100000,100000
2019,201901,698210,2019000367648,56,2019006982101,250027,1,1,56,1,46,1,0,0,2,1,7,71,1,10,80000,80000,80000
2019,201901,698421,2019000379890,76,2019006984211,110227,1,1,77,2,46,1,0,0,2,1,10,101,1,10,145000,145000,145000
2019,201901,698430,2019000380654,166,2019006984301,220027,1,1,165,2,61,4,0,0,2,1,10,101,1,10,36000,36000,36000
2019,201901,698507,2019000385710,51,2019006985071,60027,1,1,51,1,35,1,0,0,2,1,6,65,1,10,48000,48000,48000
2019,201901,698580,2019000390180,32,2019006985801,240027,1,1,32,1,36,1,0,0,2,1,6,63,1,10,120000,65000,115000
2019,201901,698903,2019000408887,117,2019006989031,120227,1,1,118,2,48,6,0,0,2,1,10,101,1,10,35000,35000,35000
2019,201901,699037,2019000419080,157,2019006990371,50027,1,2,152,1,26,1,0,0,2,1,7,71,1,10,40300,40000,40000
2019,201901,699069,2019000421378,43,2019006990691,250027,1,2,35,2,64,1,0,0,2,1,8,81,1,10,20000,20000,20000
2019,201901,699085,2019000422360,96,2019006990851,140527,1,2,149,1,25,6,0,0,2,1,11,114,1,10,26000,26000,26000
2019,201901,699253,2019000432799,37,2019006992531,90027,1,1,37,1,51,1,0,0,2,1,11,114,1,10,65000,65000,65000
2019,201901,699886,2019000470966,162,2019006998861,70027,1,1,162,2,50,4,2,200,2,1,6,63,1,10,24500,24500,24500
2019,201901,699981,2019000476147,100,2019006999811,60027,1,1,100,2,41,6,0,0,1,1,7,71,1,10,28000,10500,10500
2019,201901,699996,2019000477184,24,2019006999961,70027,1,2,39,2,40,1,0,0,2,1,6,65,1,10,7000,7000,7000
2019,201901,700130,2019000485241,132,2019007001301,150127,1,1,132,1,29,1,0,0,2,1,7,71,1,10,63000,63000,63000
2019,201901,700397,2019000501876,96,2019007003971,260027,1,2,93,2,37,1,0,0,2,1,6,65,1,10,45000,45000,45000
2019,201901,700483,2019000508775,104,2019007004831,140627,1,1,104,1,26,6,0,0,1,1,10,101,1,10,31000,31000,31000
2019,201901,700528,2019000511510,118,2019007005281,210027,1,2,86,2,26,6,0,0,2,1,6,65,1,10,30400,30400,30400
2019,201901,701456,2019000571542,83,2019007014561,140627,1,2,81,1,27,1,0,0,2,1,10,101,1,10,50000,50000,50000
2019,201901,701775,2019000590235,41,2019007017751,180027,1,3,91,2,37,4,0,0,2,1,10,101,1,10,32000,32000,32000
2019,201901,701845,2019000594487,151,2019007018451,140927,1,1,151,2,30,4,0,0,2,1,11,114,1,10,69690,68000,69400
2019,201901,701985,2019000603641,37,2019007019851,240027,1,2,29,2,61,1,0,0,2,1,10,101,1,10,5800,5800,5800
2019,201901,702038,2019000608385,30,2019007020381,260027,1,2,13,1,57,4,0,0,2,1,7,71,1,10,45000,45000,45000
2019,201901,702341,2019000627472,884,2019007023411,140827,1,1,885,2,40,6,0,0,1,1,8,81,1,10,45600,45600,45600
2019,201901,702475,2019000636912,128,2019007024751,140927,1,2,122,2,54,1,0,0,2,1,6,64,1,10,28000,28000,28000
2019,201901,702577,2019000643410,38,2019007025771,100027,1,1,39,1,52,4,0,0,2,1,10,101,1,10,130000,130000,130000
2019,201901,702611,2019000646409,20,2019007026111,80027,1,1,20,2,51,1,0,0,2,1,8,81,1,12,20010,20000,20000
2019,201901,703010,2019000672218,125,2019007030101,70027,1,2,140,2,50,1,0,0,2,1,11,114,1,10,43000,39200,39200
2019,201901,703275,2019000689293,30,2019007032751,10027,1,2,28,1,48,1,0,0,2,1,10,101,1,10,68000,68000,68000
2019,201901,703292,2019000690188,173,2019007032921,250027,1,2,182,1,48,6,0,0,2,1,6,63,1,10,40000,40000,40000
2019,201901,703359,2019000694247,23,2019007033591,60027,1,5,52,2,32,5,0,0,1,1,5,50,1,10,28600,24000,24000
2019,201901,704345,2019000755252,206,2019007043451,130227,1,3,278,1,26,6,0,0,1,1,6,61,1,10,22300,21000,21000
2019,201901,704365,2019000756309,27,2019007043651,70027,1,2,32,2,48,1,0,0,2,1,7,71,1,10,52010,52000,52000
2019,201901,704388,2019000757904,123,2019007043881,130127,1,1,122,1,58,1,0,0,2,1,8,81,1,10,106000,58000,58000
2019,201901,704448,2019000761317,49,2019007044481,250027,1,1,49,1,55,1,0,0,2,1,10,101,1,10,135000,130000,130000
2019,201901,704773,2019000781259,36,2019007047731,90027,1,2,27,1,59,1,0,0,2,1,7,71,1,10,110000,70000,110000
2019,201901,704925,2019000789800,90,2019007049251,210027,1,2,59,2,32,1,0,0,2,1,10,101,1,10,50000,50000,50000
2019,201901,704973,2019000792585,29,2019007049731,70027,1,1,29,1,69,6,0,0,2,2,6,65,1,10,60300,45000,45000
2019,201901,705058,2019000798434,133,2019007050581,200027,1,1,134,2,62,1,0,0,2,1,6,63,1,10,24000,24000,24000
2019,201901,705082,2019000800029,109,2019007050821,60027,1,1,109,1,24,1,0,0,2,1,6,63,1,10,35000,35000,35000
2019,201901,705291,2019000813643,190,2019007052911,140827,1,1,190,1,28,6,0,0,2,1,6,65,1,10,9000,9000,9000
2019,201901,705429,2019000822760,61,2019007054291,230027,1,1,61,2,43,1,0,0,2,1,10,101,1,10,44200,44200,44200
2019,201901,705483,2019000826637,259,2019007054831,180027,1,2,208,2,58,1,0,0,2,1,6,63,1,10,35000,35000,35000
2019,201901,705490,2019000827099,26,2019007054901,260027,1,1,26,2,35,1,0,0,2,1,7,71,1,10,58000,58000,58000
2019,201901,705745,2019000844173,423,2019007057451,130327,1,2,233,2,38,1,0,0,1,1,7,71,1,10,38000,38000,38000
2019,201901,705787,2019000846588,58,2019007057871,240027,1,2,51,2,38,1,0,0,2,1,11,114,1,10,135000,100000,135000
2019,201901,705983,2019000858094,132,2019007059831,120227,1,1,132,1,38,1,0,0,2,1,8,81,1,10,75000,75000,75000
2019,201901,706352,2019000880330,267,2019007063521,50027,1,1,268,1,41,4,0,0,2,1,7,71,1,10,75000,75000,75000
2019,201901,706590,2019000894425,20,2019007065901,200027,1,1,20,1,53,1,0,0,2,1,6,65,1,10,115000,35000,35000
2019,201901,706639,2019000897388,23,2019007066391,200027,1,2,19,1,68,1,0,0,2,2,6,63,1,10,59100,33800,33800
2019,201901,706906,2019000916272,264,2019007069061,90027,1,1,264,2,31,6,0,0,2,1,11,114,1,10,50000,50000,50000
2019,201901,707086,2019000926444,15,2019007070861,20027,1,1,16,1,72,1,0,0,2,2,10,101,3,30,3500,3500,3500
2019,201901,707204,2019000934138,66,2019007072041,240027,1,1,66,1,23,6,0,0,2,1,10,101,1,10,70150,70000,70000
2019,201901,707590,2019000959561,168,2019007075901,160027,1,4,663,2,23,1,0,0,2,1,10,101,3,30,21000,21000,21000
2019,201901,707711,2019000967606,238,2019007077111,150227,1,1,238,2,43,4,0,0,1,1,6,63,1,10,39000,29000,29000
2019,201901,708017,2019000986760,103,2019007080171,141027,1,1,103,2,55,1,0,0,2,1,7,71,1,10,80000,80000,80000
2019,201901,708368,2019001009251,17,2019007083681,190027,1,2,17,1,60,1,0,0,2,1,8,81,1,10,9500,9500,9500
2019,201901,708793,2019001031987,7,2019007087931,210027,1,1,7,2,37,1,0,0,2,1,10,101,1,10,63300,63000,63300
2019,201901,708865,2019001036753,57,2019007088651,70027,1,2,48,2,50,1,0,0,2,1,6,65,1,10,26000,26000,26000
2019,201901,708915,2019001040304,31,2019007089151,10027,1,3,12,2,20,6,0,0,2,1,7,71,3,30,7800,7800,7800
2019,201901,708917,2019001040411,104,2019007089171,110327,1,3,180,1,24,6,0,0,2,1,10,101,2,20,3000,3000,3000
2019,201901,709266,2019001062614,59,2019007092661,220027,1,1,59,1,33,1,0,0,2,1,6,65,1,10,20000,15000,15000
2019,201901,709293,2019001064491,136,2019007092931,110327,1,1,135,2,51,4,0,0,2,1,10,101,1,10,260000,260000,260000
2019,201901,709322,2019001065970,71,2019007093221,180027,1,3,175,1,28,6,0,0,2,1,7,71,1,10,28500,28500,28500
2019,201901,709470,2019001075525,15,2019007094701,100027,1,2,17,2,30,1,0,0,2,1,10,101,1,10,11500,8500,11500
2019,201901,709767,2019001094148,801,2019007097671,140927,1,1,801,1,56,1,0,0,2,1,10,101,1,10,85300,85000,85000
2019,201901,709877,2019001101511,38,2019007098771,70027,1,2,35,1,30,1,0,0,2,1,10,101,1,10,45000,45000,45000
2019,201901,709892,2019001102766,60,2019007098921,260027,1,1,61,1,45,4,0,0,2,1,10,101,3,30,17100,8600,8600
2019,201901,709981,2019001107929,64,2019007099811,50027,1,2,70,2,60,6,0,0,2,1,11,115,1,10,225000,209000,209000
2019,201901,710243,2019001124417,141,2019007102431,90027,1,3,217,2,28,4,0,0,2,1,10,101,1,10,53000,53000,53000
2019,201901,710567,2019001143572,28,2019007105671,80027,1,1,28,2,39,1,0,0,2,1,6,65,1,10,25000,25000,25000
2019,201901,710762,2019001155608,172,2019007107621,130227,1,1,172,1,50,1,0,0,2,1,7,71,1,12,476000,476000,476000
2019,201901,710839,2019001161514,28,2019007108391,80027,1,3,17,2,28,6,0,0,1,1,6,63,2,20,1500,1500,1500
2019,201901,711186,2019001183098,165,2019007111861,130127,1,3,199,1,23,6,0,0,2,1,10,101,3,30,4500,4500,4500
2019,201901,711189,2019001183449,20,2019007111891,240027,1,3,43,1,34,6,0,0,1,1,6,64,2,20,17500,14500,14500
2019,201901,711910,2019001229282,96,2019007119101,150127,1,1,96,2,50,4,0,0,2,1,11,114,1,10,186090,136000,136000
2019,201901,712027,2019001236240,28,2019007120271,210027,1,1,28,2,49,1,0,0,2,1,6,63,1,10,42000,42000,42000
2019,201901,712508,2019001269088,96,2019007125081,141027,1,4,140,1,22,6,0,0,2,1,8,81,1,10,35000,35000,35000
2019,201901,712553,2019001271079,159,2019007125531,140627,1,2,135,2,41,1,0,0,2,1,10,101,1,10,160000,120000,160000
2019,201901,712589,2019001273216,71,2019007125891,80027,1,1,71,1,67,6,0,0,1,2,6,63,1,10,42800,24000,24000
2019,201901,713261,2019001314846,55,2019007132611,110227,1,3,75,1,21,6,0,0,1,1,6,65,3,30,4000,4000,4000
2019,201901,713544,2019001330800,25,2019007135441,70027,1,1,26,1,51,6,0,0,2,1,6,63,1,10,66000,50000,50000
2019,201901,713600,2019001334831,31,2019007136001,120127,1,1,30,1,47,1,0,0,2,1,11,114,1,10,200000,200000,200000
2019,201901,713606,2019001335092,245,2019007136061,130227,1,1,245,1,53,4,1,100,2,1,6,63,1,10,30000,30000,30000
2019,201901,713712,2019001341190,94,2019007137121,140827,1,2,96,2,51,1,0,0,2,1,10,101,1,10,108000,100000,100000
2019,201901,713927,2019001355114,145,2019007139271,130327,1,1,145,1,37,1,0,0,2,1,8,81,1,10,137000,137000,137000
2019,201901,714066,2019001364246,26,2019007140661,210027,1,2,14,2,31,4,0,0,2,1,6,63,1,10,23000,23000,23000
2019,201901,714084,2019001365238,25,2019007140841,210027,1,2,30,1,50,1,0,0,2,1,7,71,1,10,93700,85000,85000
