host_id,host_since,host_response_time,host_is_superhost,host_listings_count,host_total_listings_count,neighbourhood_cleansed,room_type,bathrooms,accommodates,bedrooms,square_feet,price,number_of_reviews,has_availability,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
182465544,2018-04-04,N/A,FALSE,1,1,North Riverdale,Entire home/apt,3,8,4,NA,375,2,TRUE,100,10,9,10,10,9,10
279041716,2019-07-24,within an hour,TRUE,0,0,Church-Yonge Corridor,Entire home/apt,1,2,1,NA,199,20,TRUE,95,10,10,9,10,10,10
175868258,2018-02-28,within an hour,FALSE,1,1,Regent Park,Private room,1,2,1,NA,68,2,TRUE,50,4,7,6,9,9,3
147276335,2017-08-22,within an hour,TRUE,0,0,Old East York,Entire home/apt,1,4,2,NA,135,16,TRUE,100,10,10,10,10,10,10
243798180,2019-02-18,within an hour,TRUE,1,1,Moss Park,Entire home/apt,1,2,0,NA,148,18,TRUE,100,10,10,10,10,10,10
68523074,2016-04-23,within an hour,TRUE,0,0,West Humber-Clairville,Entire home/apt,2.5,6,3,NA,175,13,TRUE,100,10,10,10,10,10,10
29210598,2015-03-12,within an hour,FALSE,0,0,Palmerston-Little Italy,Entire home/apt,1,2,0,NA,98,1,TRUE,100,10,10,10,10,10,10
279243014,2019-07-25,within an hour,FALSE,0,0,South Parkdale,Entire home/apt,1,4,2,NA,251,9,TRUE,98,10,10,10,10,10,10
18942204,2014-07-26,within an hour,FALSE,10,10,Annex,Entire home/apt,1,2,0,NA,85,44,TRUE,94,10,10,10,10,10,9
278678226,2019-07-23,within a day,FALSE,0,0,Bay Street Corridor,Entire home/apt,1,2,0,NA,148,2,TRUE,100,10,10,10,10,10,9
146392829,2017-08-16,within a few hours,FALSE,0,0,O'Connor-Parkview,Entire home/apt,1,6,2,NA,89,13,TRUE,92,10,10,10,10,9,10
198782053,2018-06-29,within an hour,FALSE,0,0,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,274,3,TRUE,100,10,10,9,10,10,10
279265389,2019-07-25,N/A,FALSE,0,0,Bendale,Entire home/apt,2,4,2,NA,218,5,TRUE,88,9,9,9,9,9,9
276412024,2019-07-15,within an hour,FALSE,0,0,Niagara,Entire home/apt,1,3,1,NA,251,7,TRUE,93,10,10,10,9,10,9
275811418,2019-07-13,within a day,TRUE,4,4,Tam O'Shanter-Sullivan,Private room,2.5,8,4,NA,81,1,TRUE,100,10,10,10,10,10,10
279294023,2019-07-25,within an hour,FALSE,1,1,Bay Street Corridor,Entire home/apt,1.5,4,2,NA,399,1,TRUE,100,10,10,8,10,10,10
2457693,2012-05-24,N/A,FALSE,0,0,Dufferin Grove,Entire home/apt,1,2,0,NA,79,1,TRUE,100,10,8,10,10,10,8
40403891,2015-08-03,within an hour,FALSE,7,7,Dovercourt-Wallace Emerson-Junction,Entire home/apt,1,3,0,NA,106,11,TRUE,93,10,10,10,10,9,8
117298672,2017-02-20,within an hour,FALSE,1,1,Church-Yonge Corridor,Entire home/apt,1,3,0,NA,122,7,TRUE,90,9,9,9,10,10,9
43417427,2015-09-05,within a day,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,130,19,TRUE,98,10,10,9,10,10,10
95177011,2016-09-14,within an hour,FALSE,0,0,Bendale,Entire home/apt,1,4,2,NA,90,20,TRUE,95,9,10,10,10,9,9
153004641,2017-10-02,within an hour,FALSE,2,2,Waterfront Communities-The Island,Entire home/apt,1.5,4,2,NA,199,20,TRUE,95,10,9,9,10,10,9
708622,2011-06-16,within an hour,TRUE,2,2,High Park-Swansea,Private room,1,2,1,NA,65,1,TRUE,100,10,10,10,10,10,10
138826603,2017-07-06,within an hour,TRUE,0,0,Clanton Park,Entire home/apt,1,2,1,NA,70,29,TRUE,98,10,10,10,10,10,10
279457379,2019-07-26,within an hour,FALSE,1,1,Newtonbrook West,Entire home/apt,3.5,8,4,NA,498,11,TRUE,98,10,9,10,10,10,10
167034435,2018-01-10,within an hour,FALSE,12,12,Moss Park,Private room,1,2,1,NA,99,32,TRUE,94,10,10,10,10,9,9
34373414,2015-05-27,within an hour,TRUE,1,1,Moss Park,Private room,2.5,2,3,NA,76,12,TRUE,98,10,10,10,10,10,10
85109485,2016-07-21,within an hour,TRUE,15,15,Little Portugal,Entire home/apt,1,4,2,NA,231,4,TRUE,100,10,9,10,10,10,10
34373414,2015-05-27,within an hour,TRUE,1,1,Moss Park,Private room,2.5,2,1,NA,164,18,TRUE,100,10,10,10,10,10,10
125343744,2017-04-11,within an hour,TRUE,2,2,Church-Yonge Corridor,Entire home/apt,1,2,0,NA,121,31,TRUE,99,10,10,10,10,10,10
20261518,2014-08-19,within an hour,FALSE,1,1,Dufferin Grove,Entire home/apt,1,4,2,NA,91,4,TRUE,100,10,10,10,10,10,10
279557934,2019-07-26,N/A,TRUE,0,0,Highland Creek,Private room,1,2,1,NA,70,2,TRUE,100,10,10,10,10,10,9
174478816,2018-02-20,within an hour,FALSE,1,1,Mount Dennis,Entire home/apt,1,4,1,NA,65,10,TRUE,86,9,8,9,9,9,9
275038623,2019-07-10,within an hour,FALSE,29,29,Waterfront Communities-The Island,Entire home/apt,2,2,1,NA,359,8,TRUE,93,10,9,10,9,10,9
279782503,2019-07-27,within a day,FALSE,0,0,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,150,2,TRUE,100,10,10,10,10,10,10
275370452,2019-07-11,within an hour,TRUE,2,2,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,99,12,TRUE,95,9,9,10,10,10,9
27944370,2015-02-18,within an hour,FALSE,0,0,Lawrence Park North,Entire home/apt,1,2,1,NA,70,3,TRUE,93,9,9,10,10,9,9
275038623,2019-07-10,within an hour,FALSE,29,29,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,260,2,TRUE,70,9,7,9,7,10,5
279809859,2019-07-27,within an hour,FALSE,0,0,Pleasant View,Private room,1,4,2,NA,65,12,TRUE,90,9,9,9,9,9,8
69778408,2016-05-01,within a few hours,FALSE,13,13,Bay Street Corridor,Entire home/apt,1,2,1,NA,119,1,TRUE,100,10,10,10,10,10,10
230277147,2018-12-12,within an hour,TRUE,1,1,Annex,Entire home/apt,1,3,2,NA,289,4,TRUE,95,10,10,10,10,10,10
171843472,2018-02-05,within an hour,FALSE,3,3,Trinity-Bellwoods,Entire home/apt,3,7,4,NA,406,6,TRUE,97,10,9,9,10,10,10
182339470,2018-04-04,within an hour,FALSE,0,0,Trinity-Bellwoods,Entire home/apt,1,6,3,NA,231,14,TRUE,97,9,10,10,10,10,9
279855764,2019-07-27,N/A,FALSE,0,0,Pleasant View,Private room,1,2,1,NA,85,1,TRUE,80,8,8,8,8,8,8
163719550,2017-12-22,within an hour,TRUE,6,6,University,Private room,1,2,1,NA,110,4,TRUE,95,10,9,10,10,10,10
30091,2009-08-06,within a few hours,FALSE,1,1,Dovercourt-Wallace Emerson-Junction,Entire home/apt,1,4,1,NA,135,1,TRUE,100,10,10,10,10,10,10
1718194,2012-02-08,within an hour,FALSE,48,48,Waterfront Communities-The Island,Entire home/apt,1,3,0,NA,199,9,TRUE,98,10,10,10,10,10,10
278363264,2019-07-22,within an hour,TRUE,14,14,Mimico (includes Humber Bay Shores),Entire home/apt,1,3,1,NA,169,13,TRUE,100,10,10,10,10,10,10
278363264,2019-07-22,within an hour,TRUE,14,14,Waterfront Communities-The Island,Entire home/apt,2,6,2,NA,359,16,TRUE,99,10,10,10,10,10,10
181485914,2018-03-30,within an hour,FALSE,8,8,Dovercourt-Wallace Emerson-Junction,Entire home/apt,1,6,2,NA,112,3,TRUE,73,7,7,7,7,8,7
6744529,2013-06-04,within an hour,FALSE,3,3,Playter Estates-Danforth,Private room,1,2,1,NA,65,1,TRUE,100,10,10,10,10,10,10
279992180,2019-07-28,within an hour,FALSE,0,0,Ionview,Entire home/apt,1,4,2,NA,76,10,TRUE,92,9,10,10,10,9,9
39259648,2015-07-22,within an hour,TRUE,3,3,Mount Pleasant West,Private room,1,3,1,NA,69,5,TRUE,100,10,10,10,10,10,10
268198275,2019-06-12,within an hour,FALSE,11,11,Willowdale East,Private room,1,2,0,NA,150,2,TRUE,100,10,10,10,10,10,10
56999877,2016-02-01,within an hour,FALSE,0,0,Trinity-Bellwoods,Entire home/apt,1,3,1,NA,93,11,TRUE,95,10,10,10,10,10,10
60139433,2016-02-23,within an hour,FALSE,1,1,Bay Street Corridor,Entire home/apt,1,2,1,NA,99,9,TRUE,96,10,10,10,10,10,10
123749937,2017-04-01,within a few hours,FALSE,0,0,O'Connor-Parkview,Entire home/apt,1,3,1,NA,85,9,TRUE,100,10,10,10,10,10,10
275038623,2019-07-10,within an hour,FALSE,29,29,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,258,3,TRUE,100,10,10,9,9,9,9
136125969,2017-06-20,within an hour,TRUE,1,1,North Riverdale,Entire home/apt,1,5,2,NA,99,31,TRUE,98,10,9,10,10,9,9
50610355,2015-12-05,within a day,FALSE,0,0,Clanton Park,Entire home/apt,1,8,0,NA,225,2,TRUE,80,6,4,10,10,10,6
275811418,2019-07-13,within a day,TRUE,4,4,Tam O'Shanter-Sullivan,Private room,4,8,0,NA,67,4,TRUE,95,10,9,10,10,10,10
83575412,2016-07-13,N/A,FALSE,0,0,Church-Yonge Corridor,Entire home/apt,1.5,2,1,NA,225,3,TRUE,100,10,10,10,10,10,9
42300307,2015-08-23,within an hour,TRUE,2,2,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,115,21,TRUE,95,10,9,10,10,10,9
181485914,2018-03-30,within an hour,FALSE,8,8,Waterfront Communities-The Island,Entire home/apt,1,6,2,NA,112,4,TRUE,70,10,10,7,6,10,8
135718015,2017-06-18,within an hour,TRUE,21,21,Waterfront Communities-The Island,Entire home/apt,2,7,3,NA,399,2,TRUE,100,9,9,9,10,10,9
280203368,2019-07-28,within an hour,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,5,2,NA,251,23,TRUE,99,10,10,9,10,10,10
12892124,2015-11-11,within an hour,TRUE,0,0,Church-Yonge Corridor,Entire home/apt,1,2,1,NA,150,16,TRUE,98,10,10,10,10,10,10
162670476,2017-12-14,within a day,FALSE,1,1,Centennial Scarborough,Entire home/apt,1,5,2,NA,250,4,TRUE,100,10,10,10,10,10,10
280247963,2019-07-29,within a day,FALSE,0,0,Highland Creek,Entire home/apt,2,10,3,NA,110,4,TRUE,65,7,8,9,9,9,8
275038623,2019-07-10,within an hour,FALSE,29,29,Bay Street Corridor,Entire home/apt,1,4,1,NA,285,5,TRUE,88,9,9,9,8,10,9
275038623,2019-07-10,within an hour,FALSE,29,29,Bay Street Corridor,Entire home/apt,1,4,0,NA,251,1,TRUE,80,10,10,10,10,10,8
5906754,2013-04-13,within a few hours,FALSE,2,2,Little Portugal,Entire home/apt,1,4,1,NA,110,3,TRUE,100,10,10,10,10,10,10
81331747,2016-07-02,within a few hours,FALSE,0,0,Niagara,Entire home/apt,1,2,1,NA,85,18,TRUE,95,10,9,10,10,10,10
256444724,2019-04-17,within an hour,TRUE,5,5,Moss Park,Entire home/apt,2,6,3,NA,999,47,TRUE,97,10,10,9,10,10,10
141166875,2017-07-18,within an hour,TRUE,3,3,Kingsview Village-The Westway,Entire home/apt,1,2,1,NA,81,6,TRUE,100,10,10,10,10,9,10
161356221,2017-12-04,within a day,FALSE,3,3,Newtonbrook West,Entire home/apt,2,6,6,NA,197,1,TRUE,20,2,2,10,10,10,2
53177690,2016-01-03,N/A,FALSE,0,0,Dovercourt-Wallace Emerson-Junction,Private room,1,1,1,NA,62,3,TRUE,93,10,9,10,9,9,9
112963830,2017-01-23,within an hour,TRUE,0,0,Moss Park,Entire home/apt,1,2,1,NA,99,17,TRUE,100,10,10,10,10,10,10
115439428,2017-02-08,within a few hours,FALSE,0,0,North St.James Town,Private room,1,2,1,NA,87,4,TRUE,95,10,9,10,10,10,10
2511000,2012-05-31,within a day,FALSE,24,24,Moss Park,Private room,1,2,1,NA,85,2,TRUE,60,6,8,8,8,3,6
112841625,2017-01-23,N/A,FALSE,1,1,Bay Street Corridor,Private room,1.5,2,1,NA,80,3,TRUE,87,9,9,9,9,10,8
38025553,2015-07-09,within an hour,FALSE,1,1,Bay Street Corridor,Entire home/apt,1,4,2,NA,180,9,TRUE,98,10,10,10,10,10,10
2715280,2012-06-22,within an hour,FALSE,0,0,Lansing-Westgate,Entire home/apt,1,4,2,NA,144,19,TRUE,91,9,10,9,9,10,10
18397588,2014-07-19,N/A,FALSE,1,1,Greenwood-Coxwell,Entire home/apt,2,12,4,NA,399,1,TRUE,40,6,2,6,6,8,2
48950361,2015-11-13,within an hour,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,125,1,TRUE,100,10,10,10,10,10,10
40702769,2015-08-06,N/A,FALSE,2,2,Agincourt South-Malvern West,Entire home/apt,1,2,1,NA,95,3,TRUE,87,9,10,9,9,9,10
17788653,2014-07-07,within an hour,TRUE,0,0,Mimico (includes Humber Bay Shores),Entire home/apt,1,4,1,NA,72,21,TRUE,95,10,10,10,10,10,10
165916477,2018-01-04,within a few hours,FALSE,1,1,Beechborough-Greenbrook,Entire home/apt,1,2,1,NA,110,8,TRUE,98,9,10,10,10,10,10
48905769,2015-11-12,within a few hours,FALSE,1,1,Annex,Entire home/apt,2,4,2,NA,626,4,TRUE,100,10,10,10,10,10,10
64354866,2016-03-24,within an hour,TRUE,1,1,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,87,30,TRUE,97,10,10,10,10,10,10
13560002,2014-03-26,N/A,FALSE,0,0,Moss Park,Entire home/apt,2,4,2,NA,251,1,TRUE,100,10,10,10,10,10,10
1907163,2012-03-12,within a few hours,TRUE,1,1,Niagara,Entire home/apt,1,3,1,NA,150,2,TRUE,100,10,10,10,10,10,9
79920843,2016-06-25,within an hour,FALSE,0,0,South Riverdale,Entire home/apt,1,5,2,NA,150,13,TRUE,100,10,10,10,10,10,10
280692790,2019-07-30,within an hour,FALSE,0,0,Cabbagetown-South St.James Town,Entire home/apt,1,4,2,NA,99,8,TRUE,100,10,10,10,10,10,10
55282484,2016-01-19,N/A,FALSE,0,0,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,150,3,TRUE,100,10,10,10,10,10,10
280727867,2019-07-30,N/A,FALSE,0,0,Mimico (includes Humber Bay Shores),Entire home/apt,1,3,1,NA,225,2,TRUE,80,8,9,10,10,10,9
50439807,2015-12-03,within an hour,FALSE,1,1,High Park North,Entire home/apt,1,4,1,NA,85,14,TRUE,91,9,9,10,9,10,9
11055577,2014-01-06,within a few hours,FALSE,1,1,Annex,Entire home/apt,1,2,1,NA,78,3,TRUE,87,9,9,9,10,10,9
71118991,2016-05-09,within an hour,TRUE,1,1,North St.James Town,Entire home/apt,1,4,1,NA,190,16,TRUE,96,10,10,9,10,10,10
213342792,2018-09-03,within an hour,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,5,2,NA,97,12,TRUE,100,10,10,10,10,10,10
2511000,2012-05-31,within a day,FALSE,24,24,Moss Park,Private room,1,2,1,NA,85,4,TRUE,80,9,10,8,10,8,9
178278864,2018-03-13,within an hour,FALSE,0,0,South Parkdale,Entire home/apt,1,2,1,NA,151,5,TRUE,100,10,10,10,10,10,10
90714639,2016-08-18,within an hour,FALSE,1,1,Dufferin Grove,Entire home/apt,1,3,1,NA,99,17,TRUE,96,10,10,10,10,10,10
280811902,2019-07-31,within an hour,TRUE,4,4,L'Amoreaux,Entire home/apt,3,11,5,NA,258,6,TRUE,93,10,10,10,10,10,10
2511000,2012-05-31,within a day,FALSE,24,24,Moss Park,Private room,1,2,1,NA,90,3,TRUE,80,9,8,10,9,7,7
9653002,2013-10-26,within a day,FALSE,0,0,Corso Italia-Davenport,Entire home/apt,1.5,7,3,NA,279,2,TRUE,100,10,10,10,10,10,9
276004325,2019-07-14,within an hour,FALSE,2,2,Bayview Woods-Steeles,Entire home/apt,1,2,1,NA,80,3,TRUE,100,10,10,10,10,9,10
250617890,2019-03-23,within an hour,TRUE,2,2,Stonegate-Queensway,Entire home/apt,1,5,2,NA,148,7,TRUE,97,10,9,10,10,10,9
5558568,2013-03-21,within a few hours,FALSE,2,2,Church-Yonge Corridor,Entire home/apt,1,2,1,NA,81,1,TRUE,100,10,10,10,10,10,10
21366586,2014-09-15,within an hour,FALSE,0,0,Cabbagetown-South St.James Town,Entire home/apt,1,2,1,NA,99,21,TRUE,100,10,10,10,10,10,10
55840133,2016-01-23,within an hour,FALSE,1,1,Willowdale West,Entire home/apt,1,4,1,NA,130,13,TRUE,98,10,10,10,10,10,10
58664658,2016-02-14,within an hour,FALSE,2,2,Newtonbrook West,Entire home/apt,1,2,1,NA,150,1,TRUE,100,10,6,10,10,8,8
86113351,2016-07-26,N/A,FALSE,0,0,Church-Yonge Corridor,Entire home/apt,1,2,1,NA,225,2,TRUE,80,10,10,10,6,10,8
281128957,2019-07-31,N/A,FALSE,2,2,High Park-Swansea,Entire home/apt,1,2,1,NA,125,1,TRUE,100,10,10,10,10,10,10
281143950,2019-07-31,N/A,FALSE,0,0,Pleasant View,Private room,1.5,3,1,NA,85,7,TRUE,94,9,8,9,10,10,9
177061647,2018-03-06,within an hour,FALSE,3,3,Lansing-Westgate,Entire home/apt,1,2,1,NA,99,11,TRUE,96,10,10,10,10,10,9
281129206,2019-07-31,within a few hours,FALSE,0,0,Niagara,Entire home/apt,1,5,1,NA,199,8,TRUE,93,9,9,10,10,10,8
280803249,2019-07-30,within an hour,FALSE,0,0,Mimico (includes Humber Bay Shores),Entire home/apt,1,4,1,NA,87,4,TRUE,100,10,10,10,10,10,10
168083510,2018-01-16,within an hour,TRUE,1,1,Waterfront Communities-The Island,Private room,1,1,1,NA,90,16,TRUE,96,10,9,10,10,10,10
276315481,2019-07-15,within an hour,TRUE,0,0,Oakwood Village,Private room,1,2,1,NA,70,1,TRUE,100,10,10,10,10,8,10
149163639,2017-09-04,within an hour,FALSE,4,4,Annex,Entire home/apt,1,4,0,NA,110,7,TRUE,71,10,9,10,8,9,9
10202618,2013-11-23,within an hour,FALSE,160,160,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,999,1,TRUE,80,8,10,10,6,10,6
281410778,2019-08-01,within an hour,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,159,7,TRUE,86,9,9,9,9,10,9
13054445,2014-03-12,within a few hours,FALSE,0,0,Trinity-Bellwoods,Entire home/apt,2,8,4,NA,451,12,TRUE,100,10,10,10,10,10,10
78720196,2016-06-19,within an hour,FALSE,0,0,West Humber-Clairville,Entire home/apt,1,4,2,NA,122,3,TRUE,100,10,9,10,10,10,10
2511000,2012-05-31,within a day,FALSE,24,24,Moss Park,Private room,1,2,1,NA,95,4,TRUE,85,9,10,10,9,6,9
273422669,2019-07-03,within a day,TRUE,2,2,Church-Yonge Corridor,Entire home/apt,1,3,0,NA,93,19,TRUE,96,10,10,10,10,10,10
2511000,2012-05-31,within a day,FALSE,24,24,Moss Park,Private room,1,2,1,NA,105,6,TRUE,87,8,9,8,9,7,8
149971963,2017-09-10,within an hour,FALSE,1,1,Newtonbrook West,Entire home/apt,1,3,1,NA,121,3,TRUE,100,10,9,10,10,10,10
192771826,2018-05-31,N/A,FALSE,3,3,Dovercourt-Wallace Emerson-Junction,Entire home/apt,1,4,2,NA,112,5,TRUE,96,10,10,10,10,10,10
2511000,2012-05-31,within a day,FALSE,24,24,Moss Park,Private room,1,2,1,NA,85,4,TRUE,75,9,8,9,8,8,7
281509113,2019-08-01,within an hour,TRUE,0,0,Moss Park,Entire home/apt,1,2,1,NA,110,18,TRUE,93,10,9,10,10,10,9
29395026,2015-03-15,within an hour,TRUE,2,2,Waterfront Communities-The Island,Entire home/apt,2,8,3,NA,290,23,TRUE,97,10,9,9,10,10,9
2511000,2012-05-31,within a day,FALSE,24,24,Moss Park,Private room,1,2,1,NA,85,8,TRUE,85,9,10,9,9,8,9
2511000,2012-05-31,within a day,FALSE,24,24,Moss Park,Private room,1,1,1,NA,80,10,TRUE,90,10,10,9,10,8,8
62018022,2016-03-07,N/A,FALSE,0,0,Kensington-Chinatown,Shared room,1,2,1,NA,65,7,TRUE,86,9,8,9,10,10,9
52196601,2015-12-24,within an hour,FALSE,23,23,Niagara,Entire home/apt,1,5,1,NA,251,1,TRUE,60,6,6,10,10,10,10
134933529,2017-06-13,within an hour,FALSE,19,19,Waterfront Communities-The Island,Entire home/apt,1,8,1,NA,197,23,TRUE,96,10,9,9,9,10,9
40913497,2015-08-09,within a few hours,FALSE,2,2,Downsview-Roding-CFB,Entire home/apt,1,6,3,NA,130,11,TRUE,98,10,10,10,10,9,10
261060328,2019-05-10,within an hour,FALSE,34,34,Church-Yonge Corridor,Entire home/apt,1,5,1,NA,199,12,TRUE,95,9,9,9,10,10,10
26472984,2015-01-21,within a day,FALSE,1,1,Kensington-Chinatown,Private room,1,2,1,NA,76,4,TRUE,95,10,9,9,10,10,10
154399618,2017-10-13,within an hour,TRUE,13,13,Waterfront Communities-The Island,Entire home/apt,1,6,1,NA,87,39,TRUE,94,9,10,9,9,10,9
6396765,2013-05-14,within an hour,FALSE,0,0,Greenwood-Coxwell,Entire home/apt,1,6,2,NA,130,4,TRUE,100,10,10,10,10,10,10
275038623,2019-07-10,within an hour,FALSE,29,29,Bay Street Corridor,Entire home/apt,1,3,1,NA,240,14,TRUE,93,10,9,9,10,10,9
281667112,2019-08-02,within an hour,FALSE,4,4,South Parkdale,Entire home/apt,1,4,1,NA,150,9,TRUE,96,9,10,10,10,10,10
7747607,2013-07-26,within a day,TRUE,0,0,Dovercourt-Wallace Emerson-Junction,Entire home/apt,1,2,0,NA,65,11,TRUE,100,10,10,10,10,10,10
92713505,2016-08-30,within an hour,FALSE,1,1,Danforth East York,Entire home/apt,1,4,1,NA,175,5,TRUE,100,10,10,10,10,10,10
92166372,2016-08-27,within an hour,FALSE,0,0,Islington-City Centre West,Entire home/apt,1.5,5,2,NA,159,4,TRUE,100,10,10,10,10,10,10
24661477,2014-12-09,within an hour,FALSE,0,0,North Riverdale,Entire home/apt,1,4,2,NA,150,4,TRUE,100,10,10,10,10,10,10
281882578,2019-08-02,within an hour,TRUE,0,0,Bendale,Entire home/apt,1,5,2,NA,89,13,TRUE,92,9,10,10,10,10,9
90159086,2016-08-16,N/A,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,2,2,NA,251,2,TRUE,80,9,7,9,10,10,8
281907966,2019-08-02,within an hour,FALSE,0,0,Woodbine Corridor,Entire home/apt,1,3,1,NA,250,3,TRUE,100,10,9,10,10,10,9
129732838,2017-05-10,N/A,FALSE,0,0,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,96,4,TRUE,95,10,10,9,10,10,10
133466055,2017-06-04,N/A,FALSE,0,0,Bay Street Corridor,Entire home/apt,1,2,1,NA,126,3,TRUE,90,9,9,10,10,9,9
275165013,2019-07-10,within an hour,FALSE,3,3,Clanton Park,Entire home/apt,1,2,1,NA,159,3,TRUE,80,7,9,9,5,7,7
21320773,2014-09-14,within an hour,TRUE,2,2,Regent Park,Entire home/apt,1,4,1,NA,140,27,TRUE,96,10,10,10,10,10,10
261060328,2019-05-10,within an hour,FALSE,34,34,Waterfront Communities-The Island,Entire home/apt,1,6,1,NA,199,19,TRUE,98,10,10,10,10,10,9
81891335,2016-07-05,within an hour,TRUE,2,2,Agincourt South-Malvern West,Entire home/apt,2,5,2,NA,144,16,TRUE,91,9,8,10,10,10,9
282114975,2019-08-03,within an hour,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,180,4,TRUE,95,9,10,9,10,10,10
257219702,2019-04-21,within an hour,TRUE,0,0,Willowdale East,Entire home/apt,2,6,2,NA,120,20,TRUE,97,10,10,9,10,10,10
204354481,2018-07-23,N/A,FALSE,0,0,Church-Yonge Corridor,Entire home/apt,1,2,0,NA,193,3,TRUE,73,7,7,10,10,9,6
10486938,2013-12-07,within a day,FALSE,0,0,Little Portugal,Entire home/apt,1,5,2,NA,199,2,TRUE,90,10,10,10,10,10,10
241076385,2019-02-04,N/A,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,2,2,NA,150,1,TRUE,80,8,10,10,10,10,2
282203175,2019-08-03,within an hour,FALSE,1,1,Niagara,Entire home/apt,1,4,1,NA,249,9,TRUE,100,10,10,10,10,10,10
275165013,2019-07-10,within an hour,FALSE,3,3,Clanton Park,Entire home/apt,1,1,1,NA,98,4,TRUE,60,7,7,8,6,7,7
186658962,2018-04-27,within an hour,TRUE,2,2,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,160,1,TRUE,100,10,10,8,10,10,10
18064887,2016-07-16,within an hour,FALSE,1,1,Clairlea-Birchmount,Private room,1,1,1,NA,121,2,TRUE,60,5,8,7,7,6,6
71257392,2016-05-10,within an hour,TRUE,6,6,Taylor-Massey,Entire home/apt,1,4,1,NA,99,3,TRUE,100,9,10,10,10,10,9
282261335,2019-08-03,within an hour,TRUE,0,0,Waterfront Communities-The Island,Entire home/apt,1,6,2,NA,249,33,TRUE,95,9,9,10,10,10,10
269567609,2019-06-18,within a few hours,FALSE,0,0,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,109,2,TRUE,60,6,6,6,10,10,6
282288371,2019-08-04,within an hour,TRUE,0,0,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,199,40,TRUE,97,10,9,10,10,10,10
260079173,2019-05-06,within an hour,TRUE,5,5,Trinity-Bellwoods,Entire home/apt,2,5,2,NA,251,1,TRUE,100,10,10,10,10,10,10
178307754,2018-03-13,within an hour,TRUE,7,7,Waterfront Communities-The Island,Entire home/apt,1,7,2,NA,225,39,TRUE,93,9,9,10,10,10,9
217699714,2018-09-28,within an hour,TRUE,2,2,Church-Yonge Corridor,Entire home/apt,1,5,2,NA,199,23,TRUE,98,10,10,9,10,10,10
10202618,2013-11-23,within an hour,FALSE,160,160,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,999,1,TRUE,100,10,10,10,10,10,10
35494320,2015-06-10,within an hour,FALSE,0,0,Playter Estates-Danforth,Entire home/apt,1,4,0,NA,99,5,TRUE,100,10,10,10,10,10,10
29527662,2015-03-17,within an hour,FALSE,7,7,Woodbine Corridor,Entire home/apt,1,4,2,NA,150,3,TRUE,87,10,9,10,9,10,9
8354867,2016-08-03,within an hour,TRUE,3,3,Oakwood Village,Entire home/apt,2,7,4,NA,151,7,TRUE,100,9,9,10,10,9,9
37512420,2015-07-04,within an hour,FALSE,0,0,Greenwood-Coxwell,Entire home/apt,1,4,2,NA,125,12,TRUE,95,10,10,10,10,10,10
72222112,2016-05-16,within a few hours,FALSE,0,0,Mimico (includes Humber Bay Shores),Entire home/apt,1,4,1,NA,90,2,TRUE,100,10,10,10,10,10,10
25004107,2014-12-19,within an hour,FALSE,0,0,Regent Park,Shared room,1,1,1,NA,90,3,TRUE,93,9,7,9,9,9,8
264740665,2019-05-28,within an hour,FALSE,0,0,Mimico (includes Humber Bay Shores),Entire home/apt,1,3,1,NA,99,7,TRUE,91,10,9,9,9,9,10
280942162,2019-07-31,within a few hours,FALSE,1,1,Westminster-Branson,Entire home/apt,1,4,1,NA,150,2,TRUE,100,10,10,10,10,10,10
2378840,2012-05-15,within an hour,TRUE,0,0,Danforth,Entire home/apt,1,4,1,NA,119,8,TRUE,98,9,9,9,10,9,8
202727601,2018-07-16,within an hour,FALSE,20,20,Waterfront Communities-The Island,Entire home/apt,2,6,2,NA,164,12,TRUE,90,9,9,7,9,10,9
