date,time,day,station,code,min_delay,min_gap,bound,line,vehicle,code_desc
2019-07-04T00:00:00Z,16:45:00,Thursday,NORTH YORK CTR,MUPAA,0,0,N,YU,5946,Passenger Assistance Alarm Activated - No Trouble Found
2019-07-04T00:00:00Z,16:51:00,Thursday,SCARBOROUGH CTR STATIO,ERTC,4,11,S,SRT,3000,NA
2019-07-04T00:00:00Z,17:12:00,Thursday,BLOOR,MUIRS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused
2019-07-04T00:00:00Z,17:23:00,Thursday,LANSDOWNE,MUIS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Transported
2019-07-04T00:00:00Z,17:24:00,Thursday,QUEEN'S PARK,PUMEL,0,0,NA,YU,0,Escalator/Elevator Incident
2019-07-04T00:00:00Z,17:52:00,Thursday,GLENCAIRN,EUME,10,12,S,YU,6001,RC&S Maintenance Error - (Human)
2019-07-04T00:00:00Z,17:55:00,Thursday,ROSEDALE,MUO,3,5,N,YU,5651,Miscellaneous Other
2019-07-04T00:00:00Z,18:00:00,Thursday,DUFFERIN,TUS,4,6,E,BD,5112,Crew Unable to Maintain Schedule
2019-07-04T00:00:00Z,18:00:00,Thursday,NORTH YORK CTR,MUI,4,6,N,YU,5886,Injured or ill Customer (On Train) - Transported
2019-07-04T00:00:00Z,18:15:00,Thursday,COXWELL,SUAP,0,0,NA,BD,5156,Assault / Patron Involved
2019-07-04T00:00:00Z,18:22:00,Thursday,CASTLE FRANK,MUSC,0,0,NA,BD,5112,Miscellaneous Speed Control
2019-07-04T00:00:00Z,18:29:00,Thursday,ST PATRICK,EUME,15,17,N,YU,5826,RC&S Maintenance Error - (Human)
2019-07-04T00:00:00Z,18:30:00,Thursday,EGLINTON,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported
2019-07-04T00:00:00Z,19:21:00,Thursday,ST GEORGE BD,MUIS,0,0,W,BD,5299,Injured or ill Customer (In Station) - Transported
2019-07-04T00:00:00Z,19:27:00,Thursday,KENNEDY BD,MUNOA,0,0,NA,BD,0,No Operator Immediately Available - Not E.S.A. Related
2019-07-04T00:00:00Z,20:59:00,Thursday,COLLEGE,MUIRS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused
2019-07-04T00:00:00Z,21:02:00,Thursday,DAVISVILLE,TUNIP,11,14,N,YU,6061,Operator Not In Position
2019-07-04T00:00:00Z,21:12:00,Thursday,SHEPPARD-YONGE,TUSC,0,0,E,SHP,6186,Operator Overspeeding
2019-07-04T00:00:00Z,22:00:00,Thursday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,NA,YU/BD,0,Miscellaneous Other
2019-07-04T00:00:00Z,23:47:00,Thursday,CHRISTIE,TUSC,0,0,W,BD,5249,Operator Overspeeding
2019-07-05T00:00:00Z,00:18:00,Friday,OSSINGTON,EUDO,6,10,E,BD,5355,Door Problems - Faulty Equipment
2019-07-05T00:00:00Z,00:28:00,Friday,KEELE,MUIS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Transported
2019-07-05T00:00:00Z,00:33:00,Friday,JANE,TUSC,0,0,W,BD,5222,Operator Overspeeding
2019-07-05T00:00:00Z,00:35:00,Friday,CASTLE FRANK,EUCD,4,9,E,BD,5355,Consequential Delay (2nd Delay Same Fault)
2019-07-05T00:00:00Z,01:24:00,Friday,SHEPPARD WEST,MUI,15,20,S,YU,5671,Injured or ill Customer (On Train) - Transported
2019-07-05T00:00:00Z,02:09:00,Friday,EGLINTON WEST,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported
2019-07-05T00:00:00Z,05:46:00,Friday,WILSON,MUATC,4,0,S,YU,5521,ATC Project
2019-07-05T00:00:00Z,05:59:00,Friday,SHEPPARD-YONGE,SUG,0,0,E,SHP,6161,Graffiti / Scratchiti
2019-07-05T00:00:00Z,07:14:00,Friday,WILSON,TUNIP,3,5,S,YU,6066,Operator Not In Position
2019-07-05T00:00:00Z,07:20:00,Friday,WILSON,MUTO,3,5,S,YU,5546,Misc. Transportation Other - Employee Non-Chargeable
2019-07-05T00:00:00Z,07:31:00,Friday,ST PATRICK,MUSC,0,0,S,YU,6011,Miscellaneous Speed Control
2019-07-05T00:00:00Z,07:54:00,Friday,LAWRENCE EAST,MRUI,5,10,S,SRT,3002,NA
2019-07-05T00:00:00Z,08:07:00,Friday,KENNEDY BD,MUSC,0,0,W,BD,5264,Miscellaneous Speed Control
2019-07-05T00:00:00Z,08:12:00,Friday,WARDEN,PUSTC,6,9,E,BD,5355,Signals - Track Circuit Problems
2019-07-05T00:00:00Z,08:27:00,Friday,KIPLING,MUIR,3,5,W,BD,5187,Injured or ill Customer (On Train) - Medical Aid Refused
2019-07-05T00:00:00Z,08:56:00,Friday,OSGOODE,TUSC,0,0,S,YU,6116,Operator Overspeeding
2019-07-05T00:00:00Z,09:18:00,Friday,ST ANDREW,MUPAA,0,0,S,YU,5931,Passenger Assistance Alarm Activated - No Trouble Found
2019-07-05T00:00:00Z,09:20:00,Friday,YORKDALE,EUBK,4,6,N,YU,6116,Brakes
2019-07-05T00:00:00Z,09:25:00,Friday,SCARBOROUGH RAPID TRAN,MRWEA,0,0,NA,SRT,0,NA
2019-07-05T00:00:00Z,09:27:00,Friday,COXWELL,MUIRS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Medical Aid Refused
2019-07-05T00:00:00Z,09:36:00,Friday,DUPONT,MUPAA,0,0,N,YU,5611,Passenger Assistance Alarm Activated - No Trouble Found
2019-07-05T00:00:00Z,09:42:00,Friday,FINCH WEST,MUATC,0,0,N,YU,5916,ATC Project
2019-07-05T00:00:00Z,10:23:00,Friday,VAUGHAN MC,TUNIP,0,0,S,YU,6071,Operator Not In Position
2019-07-05T00:00:00Z,10:32:00,Friday,VAUGHAN MC,TUNIP,0,0,S,YU,5671,Operator Not In Position
2019-07-05T00:00:00Z,10:39:00,Friday,DUNDAS,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported
2019-07-05T00:00:00Z,10:39:00,Friday,EGLINTON,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported
2019-07-05T00:00:00Z,11:13:00,Friday,LAWRENCE EAST,SRCOL,0,0,N,SRT,3025,NA
2019-07-05T00:00:00Z,11:22:00,Friday,WILSON,MUATC,0,0,S,YU,5786,ATC Project
2019-07-05T00:00:00Z,11:42:00,Friday,LAWRENCE EAST,TRTC,0,0,N,SRT,3025,NA
2019-07-05T00:00:00Z,11:55:00,Friday,FINCH,MUTO,4,7,S,YU,5946,Misc. Transportation Other - Employee Non-Chargeable
2019-07-05T00:00:00Z,12:04:00,Friday,CHESTER,TUSC,0,0,E,BD,5081,Operator Overspeeding
2019-07-05T00:00:00Z,12:27:00,Friday,COXWELL,SUO,0,0,W,BD,5137,Passenger Other
2019-07-05T00:00:00Z,12:30:00,Friday,DOWNSVIEW PARK,MUATC,4,7,S,YU,5721,ATC Project
2019-07-05T00:00:00Z,13:21:00,Friday,OLD MILL,PUSNT,0,0,W,BD,5291,Signal Problem - No Trouble
2019-07-05T00:00:00Z,13:27:00,Friday,DUNDAS,SUAP,0,0,S,YU,5491,Assault / Patron Involved
2019-07-05T00:00:00Z,13:32:00,Friday,UNION,PUSNT,0,0,S,YU,5491,Signal Problem - No Trouble
2019-07-05T00:00:00Z,13:33:00,Friday,WARDEN,PUSTC,0,0,E,BD,5112,Signals - Track Circuit Problems
2019-07-05T00:00:00Z,14:03:00,Friday,SHERBOURNE,EUDO,5,8,W,BD,5253,Door Problems - Faulty Equipment
2019-07-05T00:00:00Z,14:04:00,Friday,WILSON,SUAE,0,0,NA,YU,0,Assault / Employee Involved
2019-07-05T00:00:00Z,14:47:00,Friday,EGLINTON,MUSC,0,0,N,YU,5576,Miscellaneous Speed Control
2019-07-05T00:00:00Z,14:50:00,Friday,BAYVIEW,MUPAA,0,0,E,SHP,6171,Passenger Assistance Alarm Activated - No Trouble Found
2019-07-05T00:00:00Z,15:18:00,Friday,HIGH PARK,MUSC,3,6,E,BD,5058,Miscellaneous Speed Control
2019-07-05T00:00:00Z,15:41:00,Friday,KIPLING,SUO,3,6,E,BD,5295,Passenger Other
2019-07-05T00:00:00Z,16:04:00,Friday,WARDEN,TUMVS,0,0,E,BD,5081,Operator Violated Signal
2019-07-05T00:00:00Z,16:05:00,Friday,LAWRENCE EAST,MRD,6,11,E,SRT,3008,NA
2019-07-05T00:00:00Z,16:13:00,Friday,KENNEDY BD,TUO,3,5,W,BD,5208,Transportation Department - Other
2019-07-05T00:00:00Z,16:42:00,Friday,DAVISVILLE,EUBK,3,7,S,YU,5591,Brakes
2019-07-05T00:00:00Z,16:48:00,Friday,ST GEORGE YUS,MUI,0,0,S,YU,5606,Injured or ill Customer (On Train) - Transported
2019-07-05T00:00:00Z,16:51:00,Friday,VICTORIA PARK,PUMEL,0,0,NA,BD,0,Escalator/Elevator Incident
2019-07-05T00:00:00Z,17:01:00,Friday,KIPLING,MUSC,0,0,E,BD,5058,Miscellaneous Speed Control
2019-07-05T00:00:00Z,17:10:00,Friday,COXWELL,MUCL,5,7,E,BD,5270,Divisional Clerk Related
2019-07-05T00:00:00Z,17:13:00,Friday,YORK MILLS,MUPAA,3,5,N,YU,5736,Passenger Assistance Alarm Activated - No Trouble Found
2019-07-05T00:00:00Z,17:17:00,Friday,SUMMERHILL,MUIR,5,7,N,YU,5921,Injured or ill Customer (On Train) - Medical Aid Refused
2019-07-05T00:00:00Z,17:53:00,Friday,CHRISTIE,MUPAA,3,6,W,BD,5334,Passenger Assistance Alarm Activated - No Trouble Found
2019-07-05T00:00:00Z,17:54:00,Friday,MIDLAND,MRD,4,9,E,SRT,5008,NA
2019-07-05T00:00:00Z,17:59:00,Friday,COXWELL,MUCL,4,7,W,BD,5126,Divisional Clerk Related
2019-07-05T00:00:00Z,18:34:00,Friday,WOODBINE,PUMEL,0,0,NA,BD,0,Escalator/Elevator Incident
2019-07-05T00:00:00Z,19:36:00,Friday,LAWRENCE WEST,PUMEL,0,0,NA,YU,0,Escalator/Elevator Incident
2019-07-05T00:00:00Z,20:07:00,Friday,COXWELL,MUIR,14,17,W,BD,5308,Injured or ill Customer (On Train) - Medical Aid Refused
2019-07-05T00:00:00Z,20:31:00,Friday,YORK UNIVERSITY STATIO,MUPAA,0,0,N,YU,5986,Passenger Assistance Alarm Activated - No Trouble Found
2019-07-05T00:00:00Z,20:35:00,Friday,EGLINTON,MUSC,0,0,S,YU,5796,Miscellaneous Speed Control
2019-07-05T00:00:00Z,20:54:00,Friday,SHEPPARD,PUSI,0,0,N,YU,5746,Signals or Related Components Failure
2019-07-05T00:00:00Z,21:00:00,Friday,DONLANDS,SUDP,12,15,E,BD,5321,Disorderly Patron
2019-07-05T00:00:00Z,21:25:00,Friday,QUEEN,MUIS,0,0,N,YU,0,Injured or ill Customer (In Station) - Transported
2019-07-05T00:00:00Z,22:00:00,Friday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,NA,YU/BD,0,Miscellaneous Other
2019-07-05T00:00:00Z,22:51:00,Friday,KENNEDY BD,MUSAN,3,7,W,BD,5334,Unsanitary Vehicle
2019-07-05T00:00:00Z,23:06:00,Friday,COLLEGE,SUAP,7,12,S,YU,5941,Assault / Patron Involved
2019-07-05T00:00:00Z,23:32:00,Friday,YONGE BD,MUPAA,0,0,W,BD,5158,Passenger Assistance Alarm Activated - No Trouble Found
2019-07-05T00:00:00Z,23:48:00,Friday,OSGOODE,SUDP,9,14,N,YU,5571,Disorderly Patron
2019-07-06T00:00:00Z,06:09:00,Saturday,LAWRENCE,EUDO,3,6,N,YU,5516,Door Problems - Faulty Equipment
2019-07-06T00:00:00Z,06:31:00,Saturday,BROADVIEW,EUDO,4,8,W,BD,5316,Door Problems - Faulty Equipment
2019-07-06T00:00:00Z,06:34:00,Saturday,KENNEDY BD,MUSC,0,0,W,BD,5332,Miscellaneous Speed Control
2019-07-06T00:00:00Z,06:47:00,Saturday,WARDEN,MUIRS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Medical Aid Refused
2019-07-06T00:00:00Z,06:50:00,Saturday,LESLIE,TUSC,0,0,W,SHP,6176,Operator Overspeeding
2019-07-06T00:00:00Z,06:54:00,Saturday,DAVISVILLE,MUSC,3,8,S,YU,5496,Miscellaneous Speed Control
2019-07-06T00:00:00Z,08:14:00,Saturday,VICTORIA PARK,EUOE,0,0,W,BD,5082,Rail Cars & Shops Opr. Error
2019-07-06T00:00:00Z,08:14:00,Saturday,WOODBINE,EUSC,0,0,E,BD,5217,Speed Control Equipment
2019-07-06T00:00:00Z,10:04:00,Saturday,VAUGHAN MC,TUNIP,4,9,S,YU,5531,Operator Not In Position
2019-07-06T00:00:00Z,10:11:00,Saturday,VAUGHAN MC,TUNIP,4,9,S,YU,5491,Operator Not In Position
2019-07-06T00:00:00Z,10:35:00,Saturday,ST ANDREW,PUSTS,0,0,N,YU,5941,Signals - Train Stops
2019-07-06T00:00:00Z,10:42:00,Saturday,BATHURST,MUPAA,0,0,E,BD,5232,Passenger Assistance Alarm Activated - No Trouble Found
2019-07-06T00:00:00Z,10:55:00,Saturday,GREENWOOD,PUTO,4,8,E,BD,5087,T&S Other
2019-07-06T00:00:00Z,11:00:00,Saturday,VAUGHAN MC,TUNIP,3,8,N,YU,5686,Operator Not In Position
2019-07-06T00:00:00Z,11:50:00,Saturday,SRT LINE,MRWEA,0,0,NA,SRT,0,NA
2019-07-06T00:00:00Z,11:52:00,Saturday,EGLINTON WEST,SUDP,0,0,S,YU,5696,Disorderly Patron
2019-07-06T00:00:00Z,11:56:00,Saturday,KENNEDY BD,MUIR,4,8,W,BD,5371,Injured or ill Customer (On Train) - Medical Aid Refused
2019-07-06T00:00:00Z,12:20:00,Saturday,KIPLING,MUSC,0,0,W,BD,5187,Miscellaneous Speed Control
2019-07-06T00:00:00Z,12:23:00,Saturday,QUEEN,MUPAA,3,8,N,YU,5696,Passenger Assistance Alarm Activated - No Trouble Found
2019-07-06T00:00:00Z,13:36:00,Saturday,KENNEDY BD,MUIS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Transported
2019-07-06T00:00:00Z,13:59:00,Saturday,SHEPPARD-YONGE,TUSC,0,0,E,SHP,6171,Operator Overspeeding
2019-07-06T00:00:00Z,15:02:00,Saturday,ROYAL YORK,TUSC,0,0,E,BD,5278,Operator Overspeeding
2019-07-06T00:00:00Z,15:23:00,Saturday,COXWELL,MUCL,4,8,W,BD,5062,Divisional Clerk Related
2019-07-06T00:00:00Z,17:29:00,Saturday,DUNDAS,MUNCA,0,0,S,YU,0,NA
2019-07-06T00:00:00Z,17:56:00,Saturday,ROSEDALE,MUPAA,0,0,N,YU,5766,Passenger Assistance Alarm Activated - No Trouble Found
2019-07-06T00:00:00Z,18:00:00,Saturday,DUNDAS,PUMEL,0,0,N,YU,0,Escalator/Elevator Incident
2019-07-06T00:00:00Z,19:45:00,Saturday,COXWELL,PUMEL,0,0,E,BD,0,Escalator/Elevator Incident
2019-07-06T00:00:00Z,20:03:00,Saturday,BROADVIEW,PUMEL,0,0,NA,BD,0,Escalator/Elevator Incident
2019-07-06T00:00:00Z,20:44:00,Saturday,YONGE BD,MUIR,0,0,E,BD,0,Injured or ill Customer (On Train) - Medical Aid Refused
2019-07-06T00:00:00Z,21:02:00,Saturday,DAVISVILLE,PUSI,0,0,N,YU,0,Signals or Related Components Failure
2019-07-06T00:00:00Z,21:54:00,Saturday,LAWRENCE EAST,ERNT,5,11,E,SRT,3021,NA
2019-07-06T00:00:00Z,22:00:00,Saturday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,NA,YU/BD,0,Miscellaneous Other
2019-07-06T00:00:00Z,22:14:00,Saturday,SHEPPARD WEST,TUSUP,3,8,N,YU,5871,Supervisory Error
2019-07-06T00:00:00Z,22:34:00,Saturday,NORTH YORK CTR,TUSC,0,0,S,YU,6001,Operator Overspeeding
2019-07-06T00:00:00Z,23:24:00,Saturday,HIGH PARK,TUO,4,8,W,BD,5371,Transportation Department - Other
2019-07-06T00:00:00Z,23:26:00,Saturday,WARDEN,PUSTC,4,8,E,BD,5087,Signals - Track Circuit Problems
2019-07-06T00:00:00Z,23:43:00,Saturday,WOODBINE,MUSC,0,0,E,BD,5217,Miscellaneous Speed Control
2019-07-07T00:00:00Z,01:19:00,Sunday,MUSEUM,MUPAA,0,0,N,YU,5586,Passenger Assistance Alarm Activated - No Trouble Found
2019-07-07T00:00:00Z,02:27:00,Sunday,KIPLING,MUIS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Transported
2019-07-07T00:00:00Z,08:00:00,Sunday,BROADVIEW,MUO,0,0,NA,BD,0,Miscellaneous Other
2019-07-07T00:00:00Z,08:11:00,Sunday,ST GEORGE BD,MUO,5,0,W,BD,5094,Miscellaneous Other
2019-07-07T00:00:00Z,08:19:00,Sunday,WARDEN,TUMVS,0,0,E,BD,5035,Operator Violated Signal
2019-07-07T00:00:00Z,10:48:00,Sunday,BLOOR,MUI,9,13,S,YU,5571,Injured or ill Customer (On Train) - Transported
2019-07-07T00:00:00Z,12:18:00,Sunday,DAVISVILLE,MUSC,0,0,S,YU,5991,Miscellaneous Speed Control
2019-07-07T00:00:00Z,13:03:00,Sunday,YORK MILLS,TUSC,0,0,S,YU,5426,Operator Overspeeding
2019-07-07T00:00:00Z,15:04:00,Sunday,BATHURST,MUIRS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Medical Aid Refused
2019-07-07T00:00:00Z,15:52:00,Sunday,WILSON,EUOE,5,10,N,YU,5611,Rail Cars & Shops Opr. Error
2019-07-07T00:00:00Z,17:23:00,Sunday,SHEPPARD WEST,PUMEL,0,0,NA,YU,0,Escalator/Elevator Incident
2019-07-07T00:00:00Z,17:37:00,Sunday,KENNEDY BD,MUIS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Transported
2019-07-07T00:00:00Z,18:17:00,Sunday,WELLESLEY,EUTRD,3,8,N,YU,5721,TR Cab Doors
2019-07-07T00:00:00Z,18:34:00,Sunday,MAIN STREET,MUIR,5,9,W,BD,5094,Injured or ill Customer (On Train) - Medical Aid Refused
2019-07-07T00:00:00Z,18:46:00,Sunday,MUSEUM,MUPAA,0,0,S,YU,5751,Passenger Assistance Alarm Activated - No Trouble Found
2019-07-07T00:00:00Z,19:09:00,Sunday,JANE,TUSC,0,0,W,BD,5316,Operator Overspeeding
2019-07-07T00:00:00Z,19:20:00,Sunday,PAPE,MUI,0,0,NA,BD,0,Injured or ill Customer (On Train) - Transported
2019-07-07T00:00:00Z,19:48:00,Sunday,SHERBOURNE,MUIS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Transported
2019-07-07T00:00:00Z,20:29:00,Sunday,LESLIE,MUPLC,16,22,W,SHP,6196,Fire/Smoke Plan C
2019-07-07T00:00:00Z,20:42:00,Sunday,KENNEDY BD,MUO,0,0,W,BD,5072,Miscellaneous Other
2019-07-07T00:00:00Z,20:44:00,Sunday,MAIN STREET,SUDP,17,21,E,BD,5103,Disorderly Patron
2019-07-07T00:00:00Z,21:45:00,Sunday,BESSARION,TUMVS,5,10,E,SHP,6186,Operator Violated Signal
2019-07-07T00:00:00Z,21:49:00,Sunday,ST ANDREW,MUPAA,0,0,N,YU,5836,Passenger Assistance Alarm Activated - No Trouble Found
2019-07-07T00:00:00Z,22:00:00,Sunday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,NA,YU/BD,0,Miscellaneous Other
2019-07-07T00:00:00Z,22:05:00,Sunday,BLOOR DANFORTH SUBWAY,MUGD,0,0,NA,BD,0,Miscellaneous General Delays
2019-07-08T00:00:00Z,05:31:00,Monday,FINCH,TUSC,0,0,S,YU,5426,Operator Overspeeding
2019-07-08T00:00:00Z,05:35:00,Monday,DONLANDS,MUNCA,0,0,NA,BD,0,NA
2019-07-08T00:00:00Z,05:48:00,Monday,EGLINTON,MUCL,5,10,N,YU,5711,Divisional Clerk Related
2019-07-08T00:00:00Z,05:51:00,Monday,SHEPPARD WEST,MUATC,15,0,N,YU,6021,ATC Project
2019-07-08T00:00:00Z,05:53:00,Monday,WILSON,MUATC,5,7,S,YU,5536,ATC Project
2019-07-08T00:00:00Z,06:07:00,Monday,COXWELL,MUSC,0,0,E,BD,5261,Miscellaneous Speed Control
2019-07-08T00:00:00Z,06:37:00,Monday,OSGOODE,TUSC,0,0,S,YU,6131,Operator Overspeeding
2019-07-08T00:00:00Z,07:11:00,Monday,VAUGHAN MC,EUDO,4,8,S,YU,5516,Door Problems - Faulty Equipment
2019-07-08T00:00:00Z,07:38:00,Monday,HIGH PARK,MUPAA,0,0,E,BD,5039,Passenger Assistance Alarm Activated - No Trouble Found
2019-07-08T00:00:00Z,07:44:00,Monday,ST CLAIR,MUI,0,0,S,YU,5606,Injured or ill Customer (On Train) - Transported
2019-07-08T00:00:00Z,07:47:00,Monday,SHEPPARD,MUSC,0,0,N,YU,6046,Miscellaneous Speed Control
2019-07-08T00:00:00Z,07:51:00,Monday,ST GEORGE YUS,MUIRS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused
2019-07-08T00:00:00Z,08:16:00,Monday,ST PATRICK,MUO,3,5,N,YU,5396,Miscellaneous Other
2019-07-08T00:00:00Z,08:19:00,Monday,WELLESLEY,SUO,0,0,N,YU,5556,Passenger Other
2019-07-08T00:00:00Z,08:22:00,Monday,ROSEDALE,SUO,6,8,N,YU,5741,Passenger Other
2019-07-08T00:00:00Z,08:27:00,Monday,WELLESLEY,MUPAA,0,0,S,YU,5501,Passenger Assistance Alarm Activated - No Trouble Found
2019-07-08T00:00:00Z,08:43:00,Monday,ROSEDALE,MUIR,3,5,S,YU,5426,Injured or ill Customer (On Train) - Medical Aid Refused
2019-07-08T00:00:00Z,08:55:00,Monday,WARDEN,MUIS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Transported
2019-07-08T00:00:00Z,08:57:00,Monday,EGLINTON,MUIR,9,11,S,YU,6001,Injured or ill Customer (On Train) - Medical Aid Refused
2019-07-08T00:00:00Z,09:02:00,Monday,SHEPPARD,TUMVS,0,0,N,YU,6081,Operator Violated Signal
2019-07-08T00:00:00Z,09:06:00,Monday,YONGE BD,MUPAA,0,0,W,BD,5926,Passenger Assistance Alarm Activated - No Trouble Found
2019-07-08T00:00:00Z,09:07:00,Monday,PAPE,MUIRS,0,0,E,BD,0,Injured or ill Customer (In Station) - Medical Aid Refused
2019-07-08T00:00:00Z,10:23:00,Monday,COLLEGE,SUAP,11,13,S,YU,5991,Assault / Patron Involved
2019-07-08T00:00:00Z,10:41:00,Monday,VAUGHAN MC,EUDO,3,6,S,YU,5516,Door Problems - Faulty Equipment
2019-07-08T00:00:00Z,11:03:00,Monday,EGLINTON,MUWR,0,0,NA,YU,0,Work Refusal
2019-07-08T00:00:00Z,11:17:00,Monday,SPADINA BD,PUMEL,0,0,NA,BD,0,Escalator/Elevator Incident
2019-07-08T00:00:00Z,11:21:00,Monday,MUSEUM,PUMEL,0,0,NA,YU,0,Escalator/Elevator Incident
2019-07-08T00:00:00Z,11:21:00,Monday,SCARBOROUGH CTR STATIO,PREL,0,0,NA,SRT,0,NA
2019-07-08T00:00:00Z,11:32:00,Monday,DAVISVILLE,TUCC,5,9,S,YU,5561,Transit Control Related Problems
2019-07-08T00:00:00Z,11:43:00,Monday,CHRISTIE,EUDO,4,7,W,BD,5027,Door Problems - Faulty Equipment
2019-07-08T00:00:00Z,11:54:00,Monday,DAVISVILLE,SUAP,15,19,S,YU,5916,Assault / Patron Involved
2019-07-08T00:00:00Z,11:54:00,Monday,KING,MUIRS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused
2019-07-08T00:00:00Z,12:12:00,Monday,KENNEDY BD,TUO,5,8,E,BD,5049,Transportation Department - Other
2019-07-08T00:00:00Z,12:14:00,Monday,DAVISVILLE,SUAP,3,7,S,YU,5721,Assault / Patron Involved
2019-07-08T00:00:00Z,12:26:00,Monday,WARDEN,MUSC,0,0,E,BD,5371,Miscellaneous Speed Control
2019-07-08T00:00:00Z,12:31:00,Monday,WARDEN,MUSC,0,0,E,BD,5371,Miscellaneous Speed Control
2019-07-08T00:00:00Z,12:42:00,Monday,FINCH WEST,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported
2019-07-08T00:00:00Z,13:20:00,Monday,FINCH,TUO,3,6,N,YU,5806,Transportation Department - Other
2019-07-08T00:00:00Z,13:52:00,Monday,BAY,PUSTS,0,0,E,BD,5164,Signals - Train Stops
2019-07-08T00:00:00Z,13:52:00,Monday,COXWELL,EUBK,10,13,W,BD,5104,Brakes
2019-07-08T00:00:00Z,14:08:00,Monday,ST GEORGE BD,PUSTS,4,7,E,BD,5127,Signals - Train Stops
2019-07-08T00:00:00Z,14:52:00,Monday,SHEPPARD,MUNCA,0,0,NA,SHP,0,NA
2019-07-08T00:00:00Z,14:57:00,Monday,SHEPPARD WEST,MUTO,3,6,S,YU,5602,Misc. Transportation Other - Employee Non-Chargeable
2019-07-08T00:00:00Z,14:58:00,Monday,COXWELL,TUNIP,5,8,W,BD,5329,Operator Not In Position
2019-07-08T00:00:00Z,15:03:00,Monday,ST GEORGE BD,MUDD,5,8,W,BD,5093,Door Problems - Debris Related
2019-07-08T00:00:00Z,15:46:00,Monday,SPADINA YUS,TUO,0,0,S,YU,5626,Transportation Department - Other
2019-07-08T00:00:00Z,16:33:00,Monday,YORK UNIVERSITY STATIO,MUPAA,0,0,S,YU,5711,Passenger Assistance Alarm Activated - No Trouble Found
2019-07-08T00:00:00Z,16:42:00,Monday,FINCH,TUSC,0,0,S,YU,6131,Operator Overspeeding
2019-07-08T00:00:00Z,16:53:00,Monday,BROADVIEW,MUSC,0,0,W,BD,5197,Miscellaneous Speed Control
2019-07-08T00:00:00Z,16:56:00,Monday,SHERBOURNE,MUPAA,0,0,E,BD,5263,Passenger Assistance Alarm Activated - No Trouble Found
2019-07-08T00:00:00Z,17:15:00,Monday,MAIN STREET,MUIR,0,0,E,BD,5263,Injured or ill Customer (On Train) - Medical Aid Refused
2019-07-08T00:00:00Z,17:17:00,Monday,VAUGHAN MC,MUTO,3,6,S,YU,5761,Misc. Transportation Other - Employee Non-Chargeable
2019-07-08T00:00:00Z,17:23:00,Monday,SUMMERHILL,MUSC,0,0,S,YU,5841,Miscellaneous Speed Control
2019-07-08T00:00:00Z,17:42:00,Monday,KENNEDY BD,EUBK,3,6,W,BD,5253,Brakes
2019-07-08T00:00:00Z,17:48:00,Monday,BLOOR,MUIRS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused
2019-07-08T00:00:00Z,17:50:00,Monday,COXWELL,TUSC,0,0,W,BD,5217,Operator Overspeeding
2019-07-08T00:00:00Z,18:11:00,Monday,KENNEDY BD,MUDD,4,7,W,BD,5246,Door Problems - Debris Related
2019-07-08T00:00:00Z,18:25:00,Monday,KENNEDY BD,MUO,3,6,W,BD,5329,Miscellaneous Other
2019-07-08T00:00:00Z,18:39:00,Monday,YORK MILLS,MUPAA,0,0,S,YU,5531,Passenger Assistance Alarm Activated - No Trouble Found
2019-07-08T00:00:00Z,19:04:00,Monday,OLD MILL,SUDP,0,0,NA,BD,0,Disorderly Patron
2019-07-08T00:00:00Z,19:17:00,Monday,SHEPPARD WEST,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported
2019-07-08T00:00:00Z,20:06:00,Monday,KEELE TO HIGH PARK,MUO,0,0,NA,BD,0,Miscellaneous Other
2019-07-08T00:00:00Z,21:08:00,Monday,OLD MILL,PUSNT,0,0,W,BD,5204,Signal Problem - No Trouble
